name,author,narrator,time,releasedate,language,stars,price,ratings
Tradingpsychologie für Einsteiger,OliverBley,PhilippEngelhardt,74.0,2021-04-16,german,0.0,300.0,0.0
Nora and the Sacred Stone,LauraHatchRupper,LuoneIngram,229.0,2021-06-23,English,0.0,585.0,0.0
Dark Descent,KevinF.McMurray,MichaelPrichard,275.0,2021-03-08,English,0.0,586.0,0.0
Harte Kerle sind keine Engel,KarinKoenicke,DésiréeSingson,456.0,2021-12-23,german,0.0,334.0,0.0
Black Holes,JamesRoland,BookBuddyDigitalMedia,31.0,2018-12-24,English,0.0,164.0,0.0
Girl Code,CaraAlwillLeyba,"EmEldridge,KateOrsini,KylaGarcia,",422.25771428571426,2016-06-21,English,0.0,501.0,0.0
God Gave Us Christmas,LisaTawnBergren,CassandraCampbell,9.0,2020-11-17,English,0.0,100.0,0.0
The Secret Agent,JosephConrad,DavidThrelfall,567.0,2008-11-21,English,0.0,759.0,0.0
To Catch a Texas Star,LindaBroday,TiffanyMorgan,716.0,2019-04-16,English,0.0,703.0,0.0
Pastrix,NadiaBolz-Weber,NadiaBolz-Weber,339.0,2013-10-09,English,5.0,500.0,1.0
Il cuore di pietra,PeterGotthardt,WilliamAngiuli,45.0,2021-03-05,italian,0.0,113.0,0.0
Confessions of a Token Black Girl,DanielleSmall,LisaReneePitts,42.0,2014-01-07,English,0.0,100.0,0.0
Trusting Cassidy,SusanStoker,LucyRivers,657.0,2021-11-16,English,0.0,1008.0,0.0
The Man Who Would Be King,RudyardKipling,MarkF.Smith,94.0,2014-01-05,English,0.0,233.0,0.0
The Big Wander,WillHobbs,EdSala,350.0,2012-05-23,English,0.0,703.0,0.0
Different Mothers,LouiseRafkin-editor,"GretaJung,MarisolRamirez,NapoleonRyan,",287.0,2012-12-26,English,0.0,585.0,0.0
Rovmord med minimalt udbytte,Variousauthors,BjarneMouridsen,25.0,2021-09-12,danish,0.0,99.0,0.0
"Devils, Lusts and Strange Desires",RichardBradford,DanielHenning,422.25771428571426,2021-05-18,English,0.0,1172.0,0.0
Hindi - Urdu. 1000 basic words,J.M.Gardner,"Tulika,Ulfat",140.0,2019-11-21,Hindi,0.0,225.0,0.0
The Land of Little Rain,MaryAustin,SashaFoxe,214.0,2020-01-21,English,0.0,501.0,0.0
Fjaðrirnar þrjár,"TheódórÁrnason-Übersetzer,Grimmsbræður",ÁrniBeinteinnÁrnason,8.0,2022-01-27,icelandic,0.0,32.0,0.0
Werder,TheodorFontane,GunterSchoß,44.0,2017-03-24,german,0.0,300.0,0.0
"Click, Clack, Boo!",DoreenCronin,MauriceEngland,4.0,2015-07-28,English,0.0,234.0,0.0
The Orphans of Raspay,LoisMcMasterBujold,GroverGardner,304.0,2020-07-14,English,0.0,585.0,0.0
Cracking the Code to a Successful Interview,EvanPellett,GeorgeNewbern,136.0,2016-12-13,English,4.0,585.0,8.0
The Killing Tide,LinAnderson,SallyArmstrong,658.0,2021-05-08,English,0.0,323.0,0.0
Anglais facile,ElizabethCane,JérômeCarette,422.25771428571426,2021-02-02,french,0.0,641.0,0.0
The Little Red Hen,BrookForestVoices,DanielLawson,12.0,2016-03-02,English,0.0,233.0,0.0
Heart of Fire,MazieK.Hirono,MazieK.Hirono,899.0,2021-04-20,English,0.0,1256.0,0.0
The Wrong Mr. Darcy,"EvelynLozada,HollyLorincz",JonieceAbbott-Pratt,506.0,2020-08-25,English,0.0,585.0,0.0
Сказки. Басни,ЛевНиколаевичТолстой,ВадимМаксимов,339.0,2021-03-11,russian,0.0,99.0,0.0
30 Minuten Design Thinking,"JochenGürtler,JohannesMeyer","GillesKarolyi,GabiFranke,GordonPiedesack",63.0,2014-10-02,german,0.0,401.0,0.0
Atlas of Cursed Places,OlivierLeCarrer,JamesLangton,189.0,2015-10-30,English,0.0,500.0,0.0
"How to Analyze People: Dark Psychology - Secret Techniques to Analyze and Influence Anyone Using Body Language, Human Psychology and Personality Types (Persuasion, NLP)",R.J.Anderson,SamSlydell,69.0,2018-11-05,English,3.5,233.0,4.0
High Noon,NoraRoberts,SusanEricksen,994.0,2008-10-06,English,5.0,1005.0,5.0
The Essential Scalia,"AntoninScalia,JeffreyS.Sutton-editor,EdwardWhelan-editor,","ChristopherScalia,KarenCommins,JasonCulp",727.0,2020-09-15,English,0.0,1131.0,0.0
When the Side N*gga Catch Feelings 2,JessicaNWatkins,"BenjaminCharles,WesleighSiobhan,NicoleSmall,",390.0,2019-10-22,English,0.0,668.0,0.0
2011年4月2週目 ヴォイニッチの科学書,"中西貴之,BJ","中西貴之,BJ",28.0,2018-05-16,japanese,0.0,139.0,0.0
Hanno rubato i colori!,BarbaraNalin,VeronicaMalgioglio,18.0,2021-04-27,italian,0.0,113.0,0.0
Free Food for Millionaires,MinJinLee,ShellyFrasier,1195.0,2018-11-10,English,4.0,949.0,1.0
Las Guerras Médicas [The Medical Wars],OnlineStudioProductions,uncredited,35.0,2016-06-17,spanish,0.0,166.0,0.0
An Essay on Criticism,AlexanderPope,DenisDaly,50.0,2019-08-02,English,0.0,239.0,0.0
Facts and Fears,"TreyBrown,JamesR.Clapper",MarkBramhall,1123.0,2018-05-22,English,0.0,1382.0,0.0
Star Wars: Tempest Runner,CavanScott,"JessicaAlmasy,DanBittner,OrlaghCassidy,",365.0,2021-08-31,English,4.5,888.0,3.0
Mobilität in Bewegung,NariKahle,Anna-LenaZühlke,423.0,2021-10-09,german,0.0,669.0,0.0
The Secret Life,JeffreyKatz,GeorgeNewbern,138.0,2018-11-27,English,0.0,1172.0,0.0
The Promise of Rayne,NicoleDeese,KathleenMcInerney,588.0,2016-01-11,English,0.0,352.0,0.0
¿Cuál es el aspecto místico del dinero? [What Is the Mystical Aspect of Money?],LeandroTaub,LeandroTaub,153.0,2020-05-13,spanish,0.0,234.0,0.0
実録ドラッグ・リポート アジア編,草下シンヤ,木澤智之,453.0,2017-07-27,japanese,0.0,837.0,0.0
Der Auftrag des Ältesten [German edition],ChristopherPaolini,AndreasFröhlich,1623.0,2005-12-23,german,0.0,401.0,0.0
Bad Sports,DaveZirin,JonesAllen,476.0,2013-11-25,English,0.0,601.0,0.0
Pies and Prejudice,HeatherVogelFrederick,"CrisDukehart,AmyRubinate,KateRudd,",570.0,2015-02-11,English,0.0,585.0,0.0
新刊ラジオ第2部プレミアム　第536回,"矢島雅弘,石橋遊","矢島雅弘,石橋遊",19.0,2018-05-15,japanese,0.0,139.0,0.0
Runner’s World Race Everything,"BartYasso,ErinStrout,DavidWilley-foreword",PatrickLawlor,322.0,2017-10-24,English,5.0,891.0,1.0
Paul McCartney,AlanClayson,MikeRead,239.0,2010-10-28,English,0.0,468.0,0.0
Say You Won't Let Go,CorinneMichaels,"AndiArndt,SebastianYork",217.0,2018-10-30,English,0.0,501.0,0.0
Attila 6,FelixDahn,StefanBergmann,116.0,2022-04-01,german,0.0,133.0,0.0
Broken Beginnings,"J.L.Beck,C.Hallman","AlastairHaynesbridge,SamanthaSummers",480.0,2021-08-24,English,0.0,1172.0,0.0
Das geopolitische Risiko,"KatrinSuder,JanF.Kallmorgen",SebastianPappenberger,378.0,2022-01-19,german,0.0,602.0,0.0
Alene jorden rundt,LineFriisFrederiksen,LeaBaastrupRønne,169.0,2019-02-10,danish,0.0,233.0,0.0
Albert Einstein Was a Dope?,DanGutman,"JesúsE.Martínez,TylaCollier",78.0,2021-07-13,English,0.0,1172.0,0.0
Created in China,"GeorgesHaour,MaxvonZedtwitz",NigelCarrington,433.0,2016-01-14,English,5.0,668.0,1.0
Uprooted,NaomiNovik,KatySobey,1040.0,2016-05-05,English,4.5,323.0,17.0
Mariana Gives Thanks and Other Grateful Stories,"HighlightsforChildren,LeslieKimmelman,LauraGoering,",HighlightsforChildren,7.0,2018-07-17,English,0.0,93.0,0.0
Der Fürst des Nebels,CarlosRuizZafón,RufusBeck,346.0,2010-03-30,german,0.0,535.0,0.0
Re-vive l'empereur !,RomainPuértolas,NicolasDjermag,569.0,2017-03-05,french,0.0,755.0,0.0
Symphony for the City of the Dead,M.T.Anderson,M.T.Anderson,620.0,2015-09-22,English,4.0,836.0,1.0
Schamanische Reisen,SusanneHühn,SusanneHühn,76.0,2021-10-22,german,0.0,434.0,0.0
Anger Management for Parents,SusanGarcia,SamanthaNovak,184.0,2020-06-08,English,0.0,501.0,0.0
The Merchant of Venice,"WilliamShakespeare,EdithNesbit",JoshVerbae,12.0,2018-04-12,English,4.0,152.0,1.0
Peter Rabbit 2,Puffin,EmiliaFox,208.0,2020-01-23,English,0.0,615.0,0.0
The Lays of Marie de France,MariedeFrance,"GeorginaSutton,DavidRintoul",306.0,2020-06-12,English,0.0,486.0,0.0
La casa degli sguardi,DanieleMencarelli,DarioSansalone,379.0,2022-03-30,italian,0.0,382.0,0.0
Fu Ping,"AnyiWang,HowardGoldblatt-translator",EmilyWooZeller,544.0,2019-05-11,English,0.0,668.0,0.0
Edie and the Box of Flits (Edie and the Flits 1),KateWilkinson,CharlieSanderson,345.0,2021-07-22,English,0.0,585.0,0.0
A Spoonful of Murder,RobinStevens,KatieLeung,420.0,2018-08-02,English,5.0,683.0,1.0
SOLD,DavidM.Greene,CliffordPonder,443.0,2021-01-26,English,5.0,668.0,1.0
The Kidnapping of Christina Lattimore,JoanLoweryNixon,JulieDretzin,389.0,2013-01-30,English,0.0,703.0,0.0
Northanger Abbey,"JaneAusten,MarilynButler",EmmaNaomi,587.0,2021-07-10,English,0.0,888.0,0.0
The Jumping Game,HenriettaKnight,JillyBond,422.25771428571426,2018-06-12,English,0.0,645.0,0.0
"You Can Do It, Yasmin!",SaadiaFaruqi,SharmilaDevar,27.0,2022-03-30,English,0.0,187.0,0.0
Double Exposure,BridgetBirdsall,TaylorMeskimen,420.0,2017-06-06,English,0.0,670.0,0.0
Unmasking the Social Engineer,"ChristopherHadnagy,PaulF.Kelly,PaulEkman",ChristopherHadnagy,320.0,2020-07-27,English,0.0,668.0,0.0
Dragon Marked,JayminEve,DaraRosenberg,564.0,2020-02-21,English,0.0,668.0,0.0
Word of Honour,MichaelPryor,RupertDegas,672.0,2014-10-31,English,0.0,836.0,0.0
The Long Game,MitchMcConnell,MitchMcConnell,508.0,2016-05-31,English,0.0,1005.0,0.0
Il suffit d'une décision pour changer de vie,AnthonyNevo,RémiPedevilla,543.0,2022-03-31,french,0.0,755.0,0.0
Rubaiyat of Omar Khayyam,EdwardFitzgerald,DenisDaly,25.0,2014-02-14,English,0.0,167.0,0.0
Veinte mil leguas de viaje submarino,JulioVerne,CarlosCuevas,931.0,2022-04-02,spanish,0.0,959.0,0.0
The Bridemaker,RexanneBecnel,AnnRichardson,736.0,2022-01-25,English,0.0,703.0,0.0
How to Worry Less about Money,JohnArmstrong,DavidThorpe,422.25771428571426,2012-07-06,English,3.5,323.0,3.0
Raising My Rainbow,LoriDuron,LoriDuron,370.0,2014-05-27,English,0.0,601.0,0.0
Her Forbidden Hero,LauraKaye,RachelFulginiti,386.0,2017-06-29,English,0.0,670.0,0.0
"CRISISstream with Dr. Mark Lerner: How to Handle Bullying in School, How to Deal with a School Crisis, How to Handle a College or University Crisis",Dr.MarkLerner,Dr.MarkLerner,18.0,2020-03-27,English,0.0,187.0,0.0
Bonded Spirits: Book 1,JakeDaniel,"ChristianJ.Gilliland,HazelCohen",401.0,2021-07-29,English,0.0,668.0,0.0
Maigrir grâce à l'autohypnose,SandrineBelmont,CaroleBellanger,151.0,2020-04-06,french,0.0,301.0,0.0
Christmas Surprises at Mermaids Point,SarahBennett,AnnabelleIndge,201.0,2021-03-11,English,0.0,303.0,0.0
Felipe VI. Un rey en la adversidad,JoséAntonioZarzalejos,JoséAntonioZarzalejos,649.0,2021-02-17,spanish,0.0,729.0,0.0
Utopia,"SirThomasMore,GilbertBurnet-translator",SimonPrebble,251.0,2011-08-03,English,0.0,469.0,0.0
Vom Sinn unseres Lebens,MichaelNast,KaiSchulz,335.0,2021-10-28,german,0.0,434.0,0.0
Bitten by Fate,AnnabelleJacobs,AntonyFerguson,516.0,2021-10-08,English,0.0,585.0,0.0
Procrastination,"JaneB.BurkaPhD,LenoraM.YuenPhD",SandraBurr,642.0,2012-11-04,English,4.0,1005.0,1.0
Intermediate Spanish,CentreofExcellence,ArianaCarolinaSeine,173.0,2021-03-28,English,0.0,469.0,0.0
"Безграничный разум. Учиться, учить и жить без ограничений",SmartReading,ОльгаГанкова,27.0,2020-04-09,russian,0.0,132.0,0.0
2012年12月1週目 ヴォイニッチの科学書,"中西貴之,BJ","中西貴之,BJ",38.0,2015-05-25,japanese,0.0,139.0,0.0
"Ponniyin Selvan - Part 5 [The Son of Ponni, Part 5]",Kalki,BombayKannan,737.0,2020-03-09,tamil,5.0,118.0,146.0
Know My Name,ChanelMiller,ChanelMiller,925.0,2019-09-24,English,5.0,1093.0,77.0
Genesis Enigma,AndrewParker,JamesAdams,629.0,2009-05-11,English,0.0,586.0,0.0
Road Ends,MaryLawson,"IshanDavé,JessSalgueiro,JohnFleming",612.0,2022-03-17,English,0.0,888.0,0.0
Zombie Banks,YalmanOnaran,PeteLarkin,341.0,2020-09-07,English,0.0,668.0,0.0
The Heartfelt Life of Max Hartfield,ShawnInmon,JohnathanMcClain,73.0,2021-11-16,English,0.0,83.0,0.0
In all seinen Farben,GeorgeLester,DirkPetrick,608.0,2021-06-25,german,0.0,468.0,0.0
Il buddhismo,GiorgioRenatoFranci,RiccardoMei,271.0,2019-01-29,italian,0.0,585.0,0.0
The Prince,JenniferL.Armentrout,AmyLandon,390.0,2018-11-27,English,5.0,668.0,1.0
Escaping the Giant Wave,PegKehret,TerryBregy,166.0,2009-07-29,English,0.0,350.0,0.0
Криминалистика. Игры разума,МарианнаСорвина,ВсеволодКузнецов,319.0,2021-01-28,russian,0.0,166.0,0.0
Bunker Hill to WWI,"JoeGiorello,SibellaGiorello",DanielGiorello,422.25771428571426,2020-03-09,English,0.0,234.0,0.0
I've Been Thinking...,MariaShriver,MariaShriver,252.0,2018-02-27,English,5.0,754.0,2.0
The Ravine,WendyLower,JanGoodman,330.0,2021-04-02,English,0.0,645.0,0.0
The Green Rust,EdgarWallace,DonW.Jenkins,478.0,2021-12-30,English,0.0,334.0,0.0
May You Live in Interesting Times,LaraineNewman,LaraineNewman,545.0,2021-11-03,English,4.0,1003.0,1.0
Die Dunklen Gestade,MichaelMarcusThurner,RenierBaaken,222.0,2021-10-20,german,0.0,267.0,0.0
The Kama Sutra,Vatsyayana,GabrielleDrake,156.0,2009-01-16,English,5.0,212.0,1.0
From Madness to Mindfulness,JenniferGunsaullusPhD,WendyTremontKing,627.0,2021-09-28,English,0.0,586.0,0.0
"Change Your Questions, Change Your Life",MarileeAdams,SuzanneToren,283.0,2009-09-04,English,4.0,468.0,27.0
Shipwreck!,"JakeMaddox,SeanTiffany",anonymous,37.0,2022-03-26,English,0.0,152.0,0.0
Luis und Lena - Der Zwerg des Zorns,ThomasWinkler,MartinBaltscheit,137.0,2021-09-08,german,0.0,300.0,0.0
"Gardez l'oeil ouvert - Tome 2 [Keep Your Eyes Open, Book 2]",VictoriaCharlton,VictoriaCharlton,422.0,2021-04-21,french,0.0,491.0,0.0
Love for Imperfect Things,HaeminSunim,RaymondLee,241.0,2019-01-24,English,4.5,615.0,14.0
A Hobbit Devotional,EdStrauss,JohnNuttall,389.0,2015-06-22,English,0.0,586.0,0.0
The David Wolf Mystery Thriller Series: Books 1-4,JeffCarson,SeanPatrickHopkins,1696.0,2017-06-11,English,5.0,1003.0,4.0
Американский гамбит,АндрейИльин,ОлегШубин,597.0,2021-11-17,russian,0.0,200.0,0.0
Black Revenge (French edition),AngelArekin,"AbelGoehrs,AliceMarco",913.0,2022-02-21,french,0.0,1058.0,0.0
第796回 新刊ラジオ第2部プレミアム　,"矢島雅弘,石橋遊","矢島雅弘,石橋遊",20.0,2018-05-16,japanese,0.0,139.0,0.0
"Campfire Ghost Stories, Volume II",A.S.Mott,JaniceRyan,326.0,2021-02-28,English,0.0,304.0,0.0
Autumn Spice on Sunflower Street and Christmas Wishes on Sunflower Street,RachelGriffiths,RebeccaCourtney,377.0,2021-07-10,English,0.0,569.0,0.0
Crown of Midnight,SarahJ.Maas,ElizabethEvans,763.0,2021-01-28,English,5.0,569.0,9.0
On the Run in Nazi Berlin,"BertLewyn,BevSaltzmanLewyn-contributor","JonathanDavis,SuzanneToren",770.0,2019-12-03,English,5.0,836.0,1.0
The Knight of Maison-Rouge,AlexandreDumas,SimonVance,764.0,2019-05-02,English,0.0,700.0,0.0
"Kitchen Disco, Bathroom Boogie, Veg Patch Party",ClareFoges,"EdCurrie,JamesKnight,KimChandler,",38.0,2020-11-17,English,0.0,303.0,0.0
Discover Cryobiology,LisaJ.Amstutz,Intuitive,16.0,2020-01-15,English,0.0,164.0,0.0
The Power of Onlyness,NiloferMerchant,NiloferMerchant,522.0,2017-08-29,English,0.0,879.0,0.0
Sisi - Das dunkle Versprechen,"ElenaHell,RobertKrause","SarahDorsel,MaximilianLaprell",712.0,2021-12-14,german,0.0,703.0,0.0
"Plutarch's Lives, Volume 1 of 2",Plutarch,B.J.Harrison,2464.0,2014-06-08,English,0.0,938.0,0.0
Sassy Surrogate,"HeroClub,DorothyEwels","StephenDexter,CJBloom,JoshGoodman",257.0,2022-01-30,English,0.0,501.0,0.0
Orbs,NicholasSansburySmith,BronsonPinchot,555.0,2018-03-04,English,0.0,820.0,0.0
Nella vita tutto è possibile,DamianoCarrara,FrancescoMeoni,422.25771428571426,2020-08-18,italian,0.0,460.0,0.0
The Big Jump: Lindbergh and the Great Atlantic Air Race,RichardBak,ArthurMorey,672.0,2012-07-31,English,0.0,836.0,0.0
Gunner,SavannahRylan,"JoeArden,SamanthaCook",303.0,2018-07-24,English,0.0,668.0,0.0
Das Drachenpferd,VirginiaFox,KarolineMaskvonOppen,994.0,2022-01-26,german,0.0,434.0,0.0
Hester on the Run,LindaByler,StephanieWillis,533.0,2015-04-11,English,0.0,668.0,0.0
Entdecker (ZEIT Geschichte),DIEZEIT,MartinSailer,111.0,2011-02-15,german,0.0,166.0,0.0
Oltremare,NicolaLabanca,AlbertoLori,1320.0,2021-05-04,italian,0.0,1188.0,0.0
Earth,TimothyGood,StephenBelDavies,1067.0,2019-12-11,English,0.0,820.0,0.0
Big Sur and the Oranges of Hieronymus Bosch,HenryMiller,TomPerkins,924.0,2019-05-21,English,0.0,703.0,0.0
Give It a Push! Give It a Pull!,JenniferBoothroyd,Intuitive,5.0,2017-06-06,English,0.0,164.0,0.0
To Wee or Not to Wee,PamelaButchart,SusanCalman,68.0,2017-01-12,English,0.0,266.0,0.0
Ellison Onizuka,StephanieCham,anonymous,4.0,2022-02-23,English,0.0,82.0,0.0
Dumpster Doll,"MichelleMays,MichelleMoone",MichelleMays,296.0,2021-09-23,English,0.0,562.0,0.0
A to Z Mysteries Super Edition 1: Detective Camp,RonRoy,DavidPittu,109.0,2022-03-15,English,0.0,402.0,0.0
第63回 新刊ラジオ第2部プレミアム　,"矢島雅弘,石橋遊","矢島雅弘,石橋遊",18.0,2015-05-25,japanese,0.0,139.0,0.0
"Il viaggio - Le origini. Virgilio, Enea e Roma",AndreaCarandini,AndreaCarandini,41.0,2019-07-19,italian,0.0,113.0,0.0
"I Am Number Four: Lorien Legacies, Book 1",PittacusLore,AdamKaplan,684.0,2010-09-13,English,5.0,752.0,3.0
Ritual,NoaXireau,EvaColl,889.0,2021-10-09,spanish,0.0,345.0,0.0
What Einstein Told His Cook,RobertL.Wolke,SeanRunnette,552.0,2012-06-14,English,0.0,569.0,0.0
Het lot beslist anders,"AverilIves,TonStam",MariekeFrankema,276.0,2022-01-27,dutch,0.0,200.0,0.0
An Act of Courage,K.C.Lynn,"CallieDalton,TeddyHamilton",416.0,2021-10-08,English,0.0,586.0,0.0
第725回 新刊ラジオ第2部プレミアム　,"矢島雅弘,石橋遊","矢島雅弘,石橋遊",17.0,2018-05-16,japanese,0.0,139.0,0.0
2010年2月1週目 ヴォイニッチの科学書　　,"中西貴之,BJ","中西貴之,BJ",35.0,2018-05-16,japanese,0.0,139.0,0.0
発達障害・グレーゾーンの子の受験を突破する学習法,芦澤唯志,じゅんぺい,362.0,2021-11-26,japanese,0.0,837.0,0.0
Setters,"ChristineZuchora-Walske,KeithDaniels",anonymous,21.0,2022-02-25,English,0.0,93.0,0.0
Strength,"JaneWashington,JayminEve",VanessaMoyen,479.0,2018-08-21,English,4.5,668.0,2.0
Sales Management for Dummies,ButchBellah,ChrisSorensen,813.0,2019-09-24,English,0.0,703.0,0.0
Loslassen und Abschied nehmen,SusanneHühn,SusanneHühn,21.0,2021-10-09,german,0.0,233.0,0.0
"Hotels, Hospitals, and Jails",AnthonySwofford,AnthonySwofford,503.0,2012-05-06,English,0.0,500.0,0.0
On Account of Race,LawrenceGoldstone,RhettSamuelPrice,574.0,2020-09-22,English,0.0,516.0,0.0
Heartbreak Symphony,LaekanZeaKemp,"RobbMoreira,TaniaPossick",587.0,2022-05-04,English,0.0,500.0,0.0
A Watermelon in the Sukkah,"SylviaA.Rouss,ShannanRouss",Intuitive,3.0,2017-04-28,English,0.0,164.0,0.0
Justice on Both Sides,MaishaT.Winn,MiaEllis,373.0,2022-01-18,English,0.0,586.0,0.0
How to Treat People,MollyCase,MollyCase,414.0,2019-03-21,English,0.0,683.0,0.0
Breakfast with Einstein,ChadOrzel,ToddBoyce,503.0,2018-01-11,English,3.0,1328.0,1.0
Two Sisters,ÅsneSeierstad,SuehylaEl'Attar,913.0,2018-03-04,English,0.0,1003.0,0.0
Maybe I'll Pitch Forever,"LeRoySatchelPaige,DavidLipman",EdwardLewis,410.0,2009-06-25,English,0.0,702.0,0.0
Ocho pasos hacia la felicidad [Eight Steps Towards Happiness],GuesheKelsangGyatso,TharpaEditorial,721.0,2018-02-07,spanish,0.0,307.0,0.0
La voce di Mignon,AlessandroTenaglia,AlessandroTenaglia,404.0,2021-10-08,italian,0.0,190.0,0.0
Lo spazio tra le stelle,AnneCorlett,AnnaCharlotteBarbera,822.0,2019-03-23,italian,0.0,843.0,0.0
Gegen jede Vernunft,AmélieDuval,"LaraLeBon,MichaelBorgard,BerndReheuser",503.0,2020-03-19,german,0.0,501.0,0.0
La vie secrète de Pablo Escobar,MariaIsabelSantos-Escobar,Marie-LaureDougnac,649.0,2022-01-31,french,0.0,755.0,0.0
Das Feuer,"ShannonMessenger,DorisAttwood",DavidNathan,1014.0,2021-11-30,german,0.0,468.0,0.0
The Silent Season of a Hero,MichaelRosenwald-editor,KentCassella,467.0,2013-09-03,English,0.0,609.0,0.0
Chiedimi la luna,CristianoCaccamo,CristianoCaccamo,109.0,2021-02-20,italian,0.0,422.0,0.0
Better than Ever,"AprilOsteenSimons,JoelOsteen-foreword","AprilOsteenSimons,JoelOsteen",282.0,2022-01-28,English,0.0,469.0,0.0
Cappuccino-Küsse,CeliaMartin,ChristianeMarx,365.0,2013-06-02,german,0.0,401.0,0.0
Brothers,DavidTalbot,MelFoster,1240.0,2012-08-23,English,0.0,1005.0,0.0
100 quotes by Mark Twain,MarkTwain,PaulSpera,24.0,2018-07-03,English,5.0,187.0,1.0
Le dragon des pluies,"AlainKorkos,KatharinaBußhoff-illustrateur","KatharinaBubhoff,MarieZidi",6.0,2022-02-14,french,0.0,187.0,0.0
Sailing the Solar System,"NelYomtov,GiovanniPota,AlanBrown",Anonymous,19.0,2022-02-21,English,0.0,93.0,0.0
Alpha Zero,ArthurStone,EricJasonMartin,853.0,2021-07-12,English,0.0,1172.0,0.0
Nachruf auf mich selbst,HaraldWelzer,HaraldWelzer,488.0,2021-08-10,german,0.0,703.0,0.0
Eyes on the Street,RobertKanigel,KimberlyFarr,1159.0,2016-09-20,English,0.0,1382.0,0.0
"Amma, Take Me to the Golden Temple ",BhaktiMathur,PriyankaBhandari,64.0,2021-09-29,English,0.0,879.0,0.0
A Gentle Tyranny,JessCorban,MelieWilliams,709.0,2021-06-04,English,0.0,702.0,0.0
The Long Prison Journey of Leslie van Houten,KarleneFaith,GabraZackman,431.0,2016-06-14,English,0.0,879.0,0.0
The Qur'an: Surah 102 - At-Takathur,OneMediaiPLTD,A.Haleem,1.0,2018-04-20,English,0.0,76.0,0.0
Aventures sur le continent,"Mattel,MarieTimothéeMackowiak",ClaudeRoberval,13.0,2021-06-09,french,0.0,263.0,0.0
Breviario dei politici secondo il Cardinale Mazzarino,GiulioMazzarino,"SerafinoBalduzzi,VittorioVolpi",349.0,2020-10-28,italian,0.0,228.0,0.0
El Guardavía [The Signal-Man],CharlesDickens,JosePeciña,36.0,2022-03-18,spanish,0.0,30.0,0.0
A Heart Like His,BethMoore,BethMoore,192.0,2006-01-20,English,4.0,516.0,1.0
My Bat Boy Days,SteveGarvey,AlphaTrivette,175.0,2013-07-17,English,0.0,233.0,0.0
The Good Girl's Guide to Bad Girl Sex,BarbaraKeeslingPhD,ChandraSkyye,493.0,2013-04-04,English,0.0,609.0,0.0
Märchenhafte Weihnachten,"BrüderGrimm,SelmaLagerlöf,HansChristianAndersen",SebastianLohse,105.0,2020-06-11,german,0.0,200.0,0.0
中国バブルと山口組分裂の類似性,本田雅一,後藤敦,17.0,2016-09-21,japanese,0.0,139.0,0.0
Home to the Riverview Inn,MollyO'Keefe,TanyaEby,385.0,2021-09-21,English,0.0,1172.0,0.0
The Qur'an: Surah 68 - Al-Qalam,OneMediaiPLTD,A.Haleem,14.0,2018-03-23,English,0.0,76.0,0.0
HBR's 10 Must Reads on Managing People,"W.ChanKim,DanielGoleman,JonR.Katzenbach,","MarkCabus,SusanLarkin",487.0,2015-04-08,English,4.5,668.0,19.0
The Enforcer,AbigailOwen,"BrianPallino,MelissaMoran",601.0,2020-10-11,English,0.0,1172.0,0.0
De taal van muziek,LeoSamama,LeoSamama,422.25771428571426,2016-02-19,dutch,0.0,1273.0,0.0
A Boss Gave Me the Best Love,AntoinetteSherell,"SooziCheyenne,AlanRyder",422.0,2020-10-29,English,0.0,703.0,0.0
Starstruck,"KathleenKrull,PaulBrewer","CaryHite,JaninaEdwards",18.0,2020-02-18,English,0.0,234.0,0.0
Macbeth,JoNesbø,DerekRiddell,1025.0,2018-05-04,English,4.5,752.0,3.0
Change on the Fly,MarenMoore,"AlexKydd,EmmaWilder",377.0,2022-03-22,English,0.0,586.0,0.0
第286回 新刊ラジオ第2部プレミアム　,"矢島雅弘,石橋遊","矢島雅弘,石橋遊",11.0,2018-05-15,japanese,0.0,139.0,0.0
Schefakas Geheimnis,KarlMay,JulianLübbers,50.0,2022-04-01,german,0.0,65.0,0.0
Doon,"CareyCorp,LorieLangdon","KateMarcin,MollyElston",686.0,2020-02-18,English,5.0,1172.0,1.0
Autismo [Autism],CharlieMason,LuisSolorzano,109.0,2021-12-05,spanish,0.0,234.0,0.0
Insight,SylviaBrowne,JeannieHackett,303.0,2007-05-03,English,5.0,632.0,1.0
Jackdaw,KJCharles,CornellCollins,387.0,2018-01-26,English,0.0,668.0,0.0
Alltagsrezepte: Wie man den Augenblick erfüllt,KurtTepperwein,KurtTepperwein,59.0,2013-10-30,german,0.0,334.0,0.0
"The Classic Tales Podcast, Season Five","AgathaChristie,OscarWilde,P.G.Wodehouse,",B.J.Harrison,2172.0,2020-06-02,English,4.0,820.0,2.0
Beautiful Beloved,ChristinaLauren,IngridDonnadieu,144.0,2016-02-18,french,0.0,225.0,0.0
Clipped Wings,BettyShreffler,"TroyDuran,JillianMacie",393.0,2018-12-25,English,0.0,586.0,0.0
The School Choice Roadmap,AndrewCampanella,AdamLofbomm,284.0,2020-04-14,English,0.0,586.0,0.0
The Last Days of Socrates,"Plato,ChristopherRowe-translator","JustinAvoth,LaurenceDobiesz",395.0,2021-02-25,English,0.0,888.0,0.0
